log_id,sensor_id,shipment_id,recorded_at,temperature_c,battery_level,signal_strength,network_status,batch_id,product_type,min_temperature_c,max_temperature_c,calibration_date,expiry_date,calibration_error,status,calibration_valid,missing_flag,offline_flag,previous_temperature,temperature_jump,noise_flag,temperature_original,processing_method,evidence_status,calibration_issue,noise_issue,missing_issue,offline_issue,evidence_reason
20771,S003,SHP0490,2026-08-02 07:43:00,5.551151856727389,75.4,99,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,4.772775354252159,0.77837650247523,False,5.551151856727389,Original,Review,True,False,False,False,Invalid calibration
20772,S003,SHP0490,2026-08-02 07:48:00,5.803182438344929,83.13,81,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,5.551151856727389,0.25203058161753944,False,5.803182438344929,Original,Review,True,False,False,False,Invalid calibration
20773,S003,SHP0490,2026-08-02 07:53:00,5.636879165615272,72.99,99,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,5.803182438344929,0.16630327272965673,False,5.636879165615272,Original,Review,True,False,False,False,Invalid calibration
20774,S003,SHP0490,2026-08-02 07:58:00,4.470697057292581,81.87,89,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,5.636879165615272,1.1661821083226913,False,4.470697057292581,Original,Review,True,False,False,False,Invalid calibration
20775,S003,SHP0490,2026-08-02 08:03:00,4.432056986166011,80.73,95,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,4.470697057292581,0.03864007112656953,False,4.432056986166011,Original,Review,True,False,False,False,Invalid calibration
20776,S003,SHP0490,2026-08-02 08:08:00,4.523716227221936,72.37,70,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,4.432056986166011,0.09165924105592449,False,4.523716227221936,Original,Review,True,False,False,False,Invalid calibration
20777,S003,SHP0490,2026-08-02 08:13:00,5.053754976751792,81.1,76,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,4.523716227221936,0.5300387495298562,False,5.053754976751792,Original,Review,True,False,False,False,Invalid calibration
20778,S003,SHP0490,2026-08-02 08:18:00,3.876510163056935,71.89,98,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,5.053754976751792,1.1772448136948568,False,3.876510163056935,Original,Review,True,False,False,False,Invalid calibration
20779,S003,SHP0490,2026-08-02 08:23:00,4.7644793733522,70.91,72,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,3.876510163056935,0.8879692102952652,False,4.7644793733522,Original,Review,True,False,False,False,Invalid calibration
20780,S003,SHP0490,2026-08-02 08:28:00,5.562839715664445,91.58,73,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,4.7644793733522,0.798360342312245,False,5.562839715664445,Original,Review,True,False,False,False,Invalid calibration
20781,S003,SHP0490,2026-08-02 08:33:00,5.392975532291564,79.06,86,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,5.562839715664445,0.16986418337288178,False,5.392975532291564,Original,Review,True,False,False,False,Invalid calibration
20782,S003,SHP0490,2026-08-02 08:38:00,4.796362139770597,83.29,82,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,5.392975532291564,0.5966133925209665,False,4.796362139770597,Original,Review,True,False,False,False,Invalid calibration
20783,S003,SHP0490,2026-08-02 08:43:00,4.826657823531745,98.63,77,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,4.796362139770597,0.030295683761147885,False,4.826657823531745,Original,Review,True,False,False,False,Invalid calibration
20784,S003,SHP0490,2026-08-02 08:48:00,5.226896682722762,94.38,72,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,4.826657823531745,0.40023885919101687,False,5.226896682722762,Original,Review,True,False,False,False,Invalid calibration
20785,S003,SHP0490,2026-08-02 08:53:00,5.374107502097679,71.73,85,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,5.226896682722762,0.14721081937491753,False,5.374107502097679,Original,Review,True,False,False,False,Invalid calibration
20786,S003,SHP0490,2026-08-02 08:58:00,4.786745092904096,91.72,71,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,5.374107502097679,0.5873624091935836,False,4.786745092904096,Original,Review,True,False,False,False,Invalid calibration
20787,S003,SHP0490,2026-08-02 09:03:00,4.906253591312225,71.97,92,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,4.786745092904096,0.1195084984081296,False,4.906253591312225,Original,Review,True,False,False,False,Invalid calibration
20788,S003,SHP0490,2026-08-02 09:08:00,4.773596108591991,90.79,91,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,4.906253591312225,0.13265748272023448,False,4.773596108591991,Original,Review,True,False,False,False,Invalid calibration
20789,S003,SHP0490,2026-08-02 09:13:00,4.467460223449915,87.02,78,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,4.773596108591991,0.30613588514207635,False,4.467460223449915,Original,Review,True,False,False,False,Invalid calibration
20790,S003,SHP0490,2026-08-02 09:18:00,4.912102500791274,97.16,72,Online,B0490,Chilled,2.0,8.0,2026-03-01,2027-03-01,0.989,Calibration Error,False,False,False,4.467460223449915,0.44464227734135964,False,4.912102500791274,Original,Review,True,False,False,False,Invalid calibration
650,S004,SHP0018,2026-08-07 05:33:00,-20.721517454074636,90.34,100,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,,,False,-20.721517454074636,Original,Reliable,False,False,False,False,No issue
651,S004,SHP0018,2026-08-07 05:38:00,-20.26041756202186,86.1,97,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.721517454074636,0.4610998920527756,False,-20.26041756202186,Original,Reliable,False,False,False,False,No issue
652,S004,SHP0018,2026-08-07 05:43:00,-20.549373988180896,87.38,93,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.26041756202186,0.28895642615903583,False,-20.549373988180896,Original,Reliable,False,False,False,False,No issue
653,S004,SHP0018,2026-08-07 05:48:00,-21.107555476221933,72.16,99,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.549373988180896,0.5581814880410363,False,-21.107555476221933,Original,Reliable,False,False,False,False,No issue
654,S004,SHP0018,2026-08-07 05:53:00,-21.44261036349667,74.25,93,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.107555476221933,0.33505488727473676,False,-21.44261036349667,Original,Reliable,False,False,False,False,No issue
655,S004,SHP0018,2026-08-07 05:58:00,-19.970656078700056,70.57,90,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.44261036349667,1.4719542847966132,False,-19.970656078700056,Original,Reliable,False,False,False,False,No issue
656,S004,SHP0018,2026-08-07 06:03:00,-20.976312626394204,97.54,99,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-19.970656078700056,1.005656547694148,False,-20.976312626394204,Original,Reliable,False,False,False,False,No issue
657,S004,SHP0018,2026-08-07 06:08:00,-20.99442828323482,77.28,71,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.976312626394204,0.018115656840617334,False,-20.99442828323482,Original,Reliable,False,False,False,False,No issue
658,S004,SHP0018,2026-08-07 06:13:00,-21.009650034844,73.92,90,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.99442828323482,0.015221751609178824,False,-21.009650034844,Original,Reliable,False,False,False,False,No issue
659,S004,SHP0018,2026-08-07 06:18:00,-20.92076609569286,88.98,75,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.009650034844,0.08888393915114179,False,-20.92076609569286,Original,Reliable,False,False,False,False,No issue
660,S004,SHP0018,2026-08-07 06:23:00,-21.057744164769577,79.22,98,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.92076609569286,0.1369780690767186,False,-21.057744164769577,Original,Reliable,False,False,False,False,No issue
661,S004,SHP0018,2026-08-07 06:28:00,-21.22946480275209,72.92,95,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.057744164769577,0.17172063798251358,False,-21.22946480275209,Original,Reliable,False,False,False,False,No issue
662,S004,SHP0018,2026-08-07 06:33:00,-21.21874357649616,75.12,89,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.22946480275209,0.010721226255931526,False,-21.21874357649616,Original,Reliable,False,False,False,False,No issue
663,S004,SHP0018,2026-08-07 06:38:00,-21.0131013080864,71.92,88,Online,B0018,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.21874357649616,0.20564226840975763,False,-21.0131013080864,Original,Reliable,False,False,False,False,No issue
3206,S004,SHP0079,2026-08-02 05:39:00,-21.270798055383413,90.63,89,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,,,False,-21.270798055383413,Original,Reliable,False,False,False,False,No issue
3207,S004,SHP0079,2026-08-02 05:44:00,-21.309063778108328,72.01,73,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.270798055383413,0.03826572272491546,False,-21.309063778108328,Original,Reliable,False,False,False,False,No issue
3208,S004,SHP0079,2026-08-02 05:49:00,-20.66792327525496,88.11,74,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.309063778108328,0.6411405028533679,False,-20.66792327525496,Original,Reliable,False,False,False,False,No issue
3209,S004,SHP0079,2026-08-02 05:54:00,-20.639840564641972,85.59,73,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.66792327525496,0.028082710612988393,False,-20.639840564641972,Original,Reliable,False,False,False,False,No issue
3210,S004,SHP0079,2026-08-02 05:59:00,-20.8195098722726,76.13,77,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.639840564641972,0.17966930763062905,False,-20.8195098722726,Original,Reliable,False,False,False,False,No issue
3211,S004,SHP0079,2026-08-02 06:04:00,-20.526602533244027,70.74,85,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.8195098722726,0.2929073390285737,False,-20.526602533244027,Original,Reliable,False,False,False,False,No issue
3212,S004,SHP0079,2026-08-02 06:09:00,-21.471216346950552,83.31,86,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.526602533244027,0.9446138137065248,False,-21.471216346950552,Original,Reliable,False,False,False,False,No issue
3213,S004,SHP0079,2026-08-02 06:14:00,-20.333110355379542,97.78,71,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.471216346950552,1.1381059915710097,False,-20.333110355379542,Original,Reliable,False,False,False,False,No issue
3214,S004,SHP0079,2026-08-02 06:19:00,-20.390704551315096,82.14,79,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.333110355379542,0.05759419593555393,False,-20.390704551315096,Original,Reliable,False,False,False,False,No issue
3215,S004,SHP0079,2026-08-02 06:24:00,-20.7057512011017,94.61,75,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.390704551315096,0.31504664978660557,False,-20.7057512011017,Original,Reliable,False,False,False,False,No issue
3216,S004,SHP0079,2026-08-02 06:29:00,-20.28728043649157,95.43,96,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.7057512011017,0.4184707646101309,False,-20.28728043649157,Original,Reliable,False,False,False,False,No issue
3217,S004,SHP0079,2026-08-02 06:34:00,-21.662649283071108,94.65,78,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.28728043649157,1.375368846579537,False,-21.662649283071108,Original,Reliable,False,False,False,False,No issue
3218,S004,SHP0079,2026-08-02 06:39:00,-21.20977925450506,83.17,91,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.662649283071108,0.4528700285660463,False,-21.20977925450506,Original,Reliable,False,False,False,False,No issue
3219,S004,SHP0079,2026-08-02 06:44:00,-21.29412138427278,88.51,91,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.20977925450506,0.0843421297677196,False,-21.29412138427278,Original,Reliable,False,False,False,False,No issue
3220,S004,SHP0079,2026-08-02 06:49:00,-20.711408270497063,74.39,83,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.29412138427278,0.5827131137757178,False,-20.711408270497063,Original,Reliable,False,False,False,False,No issue
3221,S004,SHP0079,2026-08-02 06:54:00,-21.42005629584086,75.54,70,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.711408270497063,0.7086480253437948,False,-21.42005629584086,Original,Reliable,False,False,False,False,No issue
3222,S004,SHP0079,2026-08-02 06:59:00,-20.697001940265007,92.34,96,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.42005629584086,0.7230543555758508,False,-20.697001940265007,Original,Reliable,False,False,False,False,No issue
3223,S004,SHP0079,2026-08-02 07:04:00,-20.451785542401318,75.12,77,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.697001940265007,0.24521639786368965,False,-20.451785542401318,Original,Reliable,False,False,False,False,No issue
3224,S004,SHP0079,2026-08-02 07:09:00,-20.7219188399664,90.99,93,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.451785542401318,0.2701332975650814,False,-20.7219188399664,Original,Reliable,False,False,False,False,No issue
3225,S004,SHP0079,2026-08-02 07:14:00,-20.8864995905354,84.28,76,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.7219188399664,0.16458075056900157,False,-20.8864995905354,Original,Reliable,False,False,False,False,No issue
3226,S004,SHP0079,2026-08-02 07:19:00,-16.77490952816887,73.0,91,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.8864995905354,4.111590062366531,False,-16.77490952816887,Original,Reliable,False,False,False,False,No issue
3227,S004,SHP0079,2026-08-02 07:24:00,-16.028090501335186,90.03,81,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-16.77490952816887,0.7468190268336841,False,-16.028090501335186,Original,Reliable,False,False,False,False,No issue
3228,S004,SHP0079,2026-08-02 07:29:00,-16.52202694889492,94.0,92,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-16.028090501335186,0.493936447559733,False,-16.52202694889492,Original,Reliable,False,False,False,False,No issue
3229,S004,SHP0079,2026-08-02 07:34:00,-16.34009075505852,82.74,96,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-16.52202694889492,0.1819361938363997,False,-16.34009075505852,Original,Reliable,False,False,False,False,No issue
3230,S004,SHP0079,2026-08-02 07:39:00,-21.015607807751017,78.5,70,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-16.34009075505852,4.6755170526924985,False,-21.015607807751017,Original,Reliable,False,False,False,False,No issue
3231,S004,SHP0079,2026-08-02 07:44:00,-21.16716381830636,86.93,73,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.015607807751017,0.15155601055534262,False,-21.16716381830636,Original,Reliable,False,False,False,False,No issue
3232,S004,SHP0079,2026-08-02 07:49:00,-21.81032314924455,87.42,70,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.16716381830636,0.6431593309381896,False,-21.81032314924455,Original,Reliable,False,False,False,False,No issue
3233,S004,SHP0079,2026-08-02 07:54:00,-21.428340967473776,89.35,71,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.81032314924455,0.38198218177077337,False,-21.428340967473776,Original,Reliable,False,False,False,False,No issue
3234,S004,SHP0079,2026-08-02 07:59:00,-20.23543236514411,89.72,98,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.428340967473776,1.1929086023296662,False,-20.23543236514411,Original,Reliable,False,False,False,False,No issue
3235,S004,SHP0079,2026-08-02 08:04:00,-21.512182228400988,71.28,84,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.23543236514411,1.2767498632568781,False,-21.512182228400988,Original,Reliable,False,False,False,False,No issue
3236,S004,SHP0079,2026-08-02 08:09:00,-20.92420807151157,80.64,99,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.512182228400988,0.5879741568894197,False,-20.92420807151157,Original,Reliable,False,False,False,False,No issue
3237,S004,SHP0079,2026-08-02 08:14:00,-20.59702241072192,84.04,74,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.92420807151157,0.32718566078964884,False,-20.59702241072192,Original,Reliable,False,False,False,False,No issue
3238,S004,SHP0079,2026-08-02 08:19:00,-21.50196906720092,83.75,93,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.59702241072192,0.9049466564790016,False,-21.50196906720092,Original,Reliable,False,False,False,False,No issue
3239,S004,SHP0079,2026-08-02 08:24:00,-20.92611581008757,99.45,70,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.50196906720092,0.5758532571133514,False,-20.92611581008757,Original,Reliable,False,False,False,False,No issue
3240,S004,SHP0079,2026-08-02 08:29:00,-20.624833784995737,85.02,81,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.92611581008757,0.3012820250918331,False,-20.624833784995737,Original,Reliable,False,False,False,False,No issue
3241,S004,SHP0079,2026-08-02 08:34:00,-20.9950002712371,85.1,97,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.624833784995737,0.37016648624136295,False,-20.9950002712371,Original,Reliable,False,False,False,False,No issue
3242,S004,SHP0079,2026-08-02 08:39:00,-19.852638777733294,97.08,81,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.9950002712371,1.142361493503806,False,-19.852638777733294,Original,Reliable,False,False,False,False,No issue
3243,S004,SHP0079,2026-08-02 08:44:00,-21.66743970355128,81.72,86,Online,B0079,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-19.852638777733294,1.8148009258179876,False,-21.66743970355128,Original,Reliable,False,False,False,False,No issue
9895,S004,SHP0247,2026-08-06 08:51:00,-21.054568860111047,76.46,77,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,,,False,-21.054568860111047,Original,Reliable,False,False,False,False,No issue
9896,S004,SHP0247,2026-08-06 08:56:00,-21.3113234212026,86.59,94,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.054568860111047,0.2567545610915545,False,-21.3113234212026,Original,Reliable,False,False,False,False,No issue
9897,S004,SHP0247,2026-08-06 09:01:00,-21.177371767294016,95.95,85,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.3113234212026,0.13395165390858566,False,-21.177371767294016,Original,Reliable,False,False,False,False,No issue
9898,S004,SHP0247,2026-08-06 09:06:00,-21.10810814706984,86.68,82,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.177371767294016,0.0692636202241772,False,-21.10810814706984,Original,Reliable,False,False,False,False,No issue
9899,S004,SHP0247,2026-08-06 09:11:00,-20.35485265171715,91.3,84,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.10810814706984,0.7532554953526898,False,-20.35485265171715,Original,Reliable,False,False,False,False,No issue
9900,S004,SHP0247,2026-08-06 09:16:00,-20.621352676667826,88.33,84,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.35485265171715,0.2665000249506768,False,-20.621352676667826,Original,Reliable,False,False,False,False,No issue
9901,S004,SHP0247,2026-08-06 09:21:00,-20.626138117065352,97.49,81,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.621352676667826,0.004785440397526486,False,-20.626138117065352,Original,Reliable,False,False,False,False,No issue
9902,S004,SHP0247,2026-08-06 09:26:00,-20.852029754798245,70.37,83,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.626138117065352,0.225891637732893,False,-20.852029754798245,Original,Reliable,False,False,False,False,No issue
9903,S004,SHP0247,2026-08-06 09:31:00,-21.44693080357249,77.41,73,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.852029754798245,0.5949010487742434,False,-21.44693080357249,Original,Reliable,False,False,False,False,No issue
9904,S004,SHP0247,2026-08-06 09:36:00,-21.016596441830952,75.18,86,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.44693080357249,0.4303343617415365,False,-21.016596441830952,Original,Reliable,False,False,False,False,No issue
9905,S004,SHP0247,2026-08-06 09:41:00,-20.611804616154647,98.43,86,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.016596441830952,0.40479182567630545,False,-20.611804616154647,Original,Reliable,False,False,False,False,No issue
9906,S004,SHP0247,2026-08-06 09:46:00,-21.50330585174692,77.54,95,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.611804616154647,0.8915012355922727,False,-21.50330585174692,Original,Reliable,False,False,False,False,No issue
9907,S004,SHP0247,2026-08-06 09:51:00,-20.74537871725069,94.39,89,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.50330585174692,0.757927134496228,False,-20.74537871725069,Original,Reliable,False,False,False,False,No issue
9908,S004,SHP0247,2026-08-06 09:56:00,-20.070956309894893,79.82,73,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.74537871725069,0.6744224073557987,False,-20.070956309894893,Original,Reliable,False,False,False,False,No issue
9909,S004,SHP0247,2026-08-06 10:01:00,-20.575273341604102,85.84,89,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.070956309894893,0.5043170317092098,False,-20.575273341604102,Original,Reliable,False,False,False,False,No issue
9910,S004,SHP0247,2026-08-06 10:06:00,-20.434388345775204,99.28,76,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.575273341604102,0.14088499582889824,False,-20.434388345775204,Original,Reliable,False,False,False,False,No issue
9911,S004,SHP0247,2026-08-06 10:11:00,-20.912664499823137,72.54,89,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.434388345775204,0.4782761540479328,False,-20.912664499823137,Original,Reliable,False,False,False,False,No issue
9912,S004,SHP0247,2026-08-06 10:16:00,-20.612827220494005,82.07,74,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.912664499823137,0.2998372793291324,False,-20.612827220494005,Original,Reliable,False,False,False,False,No issue
9913,S004,SHP0247,2026-08-06 10:21:00,-21.287141285741612,70.13,70,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.612827220494005,0.6743140652476072,False,-21.287141285741612,Original,Reliable,False,False,False,False,No issue
9914,S004,SHP0247,2026-08-06 10:26:00,-20.68165447506351,78.69,72,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.287141285741612,0.6054868106781015,False,-20.68165447506351,Original,Reliable,False,False,False,False,No issue
9915,S004,SHP0247,2026-08-06 10:31:00,-20.738244746375692,89.57,71,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.68165447506351,0.05659027131218153,False,-20.738244746375692,Original,Reliable,False,False,False,False,No issue
9916,S004,SHP0247,2026-08-06 10:36:00,-20.88403553038493,90.95,91,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.738244746375692,0.14579078400923962,False,-20.88403553038493,Original,Reliable,False,False,False,False,No issue
9917,S004,SHP0247,2026-08-06 10:41:00,-20.4735970321126,81.97,99,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.88403553038493,0.41043849827233103,False,-20.4735970321126,Original,Reliable,False,False,False,False,No issue
9918,S004,SHP0247,2026-08-06 10:46:00,-21.215513935138954,88.51,96,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.4735970321126,0.7419169030263539,False,-21.215513935138954,Original,Reliable,False,False,False,False,No issue
9919,S004,SHP0247,2026-08-06 10:51:00,-21.074823006589465,98.32,93,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.215513935138954,0.14069092854948906,False,-21.074823006589465,Original,Reliable,False,False,False,False,No issue
9920,S004,SHP0247,2026-08-06 10:56:00,-20.96181518345668,93.77,100,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-21.074823006589465,0.11300782313278646,False,-20.96181518345668,Original,Reliable,False,False,False,False,No issue
9921,S004,SHP0247,2026-08-06 11:01:00,-21.41184438843576,89.56,93,Online,B0247,Frozen,-25.0,-18.0,2026-01-05,2027-01-05,0.358,Valid,True,False,False,-20.96181518345668,0.4500292049790815,False,-21.41184438843576,Original,Reliable,False,False,False,False,No issue
