shipment_id,strategy,cost,delivery_time_minutes,emissions_kg,reliability,cost_score,delivery_time_minutes_score,emissions_kg_score,reliability_score,overall_score
SHP0030,Fast,170.10000000000002,99.75,131.04000000000002,0.94,81.18393234672304,95.63172043010752,78.01218940459447,94.0,88.00635107512653
SHP0031,Fast,178.20000000000002,102.0,137.28000000000003,0.94,79.2811839323467,94.6236559139785,76.18377871542428,94.0,86.91296570466616
SHP0032,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0033,Fast,248.4,121.5,191.36000000000004,0.94,62.79069767441862,85.88709677419355,60.337552742616026,94.0,77.43695916067625
SHP0034,Fast,170.10000000000002,99.75,131.04000000000002,0.94,81.18393234672304,95.63172043010752,78.01218940459447,94.0,88.00635107512653
SHP0035,Fast,229.50000000000003,116.25,176.8,0.94,67.23044397463002,88.23924731182797,64.6038443506798,94.0,79.98819169175046
SHP0036,Fast,148.5,93.75,114.4,0.94,86.25792811839324,98.31989247311827,82.88795124238162,94.0,90.9220453963542
SHP0037,Fast,286.20000000000005,132.0,220.48000000000005,0.94,53.91120507399576,81.18279569892472,51.804969526488506,94.0,72.33449409852783
SHP0038,Fast,286.20000000000005,132.0,220.48000000000005,0.94,53.91120507399576,81.18279569892472,51.804969526488506,94.0,72.33449409852783
SHP0039,Fast,305.1,137.25,235.04000000000002,0.94,49.471458773784356,78.83064516129032,47.53867791842475,94.0,69.78326156745362
SHP0040,Fast,207.9,110.25,160.16,0.94,72.30443974630022,90.92741935483872,69.47960618846695,94.0,82.90388601297812
SHP0041,Fast,218.70000000000002,113.25,168.48,0.94,69.76744186046511,89.58333333333334,67.04172526957338,94.0,81.4460388523643
SHP0042,Fast,315.90000000000003,140.25,243.36000000000004,0.94,46.93446088794926,77.48655913978494,45.10079699953117,94.0,68.32541440683978
SHP0043,Fast,189.0,105.0,145.6,0.94,76.74418604651163,93.27956989247312,73.74589779653071,94.0,85.45511854405233
SHP0044,Fast,315.90000000000003,140.25,243.36000000000004,0.94,46.93446088794926,77.48655913978494,45.10079699953117,94.0,68.32541440683978
SHP0045,Fast,172.8,100.5,133.12,0.94,80.54968287526427,95.29569892473118,77.40271917487107,94.0,87.64188928497308
SHP0046,Fast,364.5,153.75,280.8,0.94,35.51797040169134,71.43817204301075,34.13033286451008,94.0,61.765102184077534
SHP0047,Fast,283.5,131.25,218.4,0.94,54.545454545454554,81.51881720430107,52.414439756211905,94.0,72.69895588868128
SHP0048,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0049,Fast,183.60000000000002,103.5,141.44000000000003,0.94,78.01268498942918,93.9516129032258,74.9648382559775,94.0,86.18404212435924
SHP0050,Fast,199.8,108.0,153.92000000000002,0.94,74.20718816067652,91.93548387096774,71.30801687763713,94.0,83.9972713834385
SHP0051,Fast,210.60000000000002,111.0,162.24,0.94,71.67019027484145,90.59139784946237,68.87013595874355,94.0,82.53942422282466
SHP0052,Fast,280.8,130.5,216.32000000000002,0.94,55.17970401691332,81.85483870967741,53.023909985935305,94.0,73.06341767883474
SHP0053,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0054,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0055,Fast,275.40000000000003,129.0,212.16000000000003,0.94,56.448202959830866,82.52688172043011,54.24285044538208,94.0,73.79234125914166
SHP0056,Fast,299.70000000000005,135.75,230.88000000000002,0.94,50.7399577167019,79.50268817204301,48.757618377871545,94.0,70.51218514776053
SHP0057,Fast,313.20000000000005,139.5,241.28000000000003,0.94,47.56871035940803,77.82258064516128,45.71026722925457,94.0,68.68987619699324
SHP0058,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0059,Fast,148.5,93.75,114.4,0.94,86.25792811839324,98.31989247311827,82.88795124238162,94.0,90.9220453963542
SHP0060,Fast,178.20000000000002,102.0,137.28000000000003,0.94,79.2811839323467,94.6236559139785,76.18377871542428,94.0,86.91296570466616
SHP0061,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0062,Fast,264.6,126.0,203.84000000000003,0.94,58.985200845665965,83.87096774193549,56.68073136427566,94.0,75.25018841975549
SHP0063,Fast,199.8,108.0,153.92000000000002,0.94,74.20718816067652,91.93548387096774,71.30801687763713,94.0,83.9972713834385
SHP0064,Fast,396.90000000000003,162.75,305.76000000000005,0.94,27.906976744186046,67.40591397849462,26.816690107829338,94.0,57.391560702236035
SHP0065,Fast,224.10000000000002,114.75,172.64000000000001,0.94,68.49894291754757,88.91129032258065,65.82278481012658,94.0,80.71711527205737
SHP0066,Fast,253.8,123.0,195.52,0.94,61.52219873150106,85.21505376344086,59.11861228316925,94.0,76.70803558036933
SHP0067,Fast,216.0,112.5,166.4,0.94,70.40169133192389,89.91935483870968,67.65119549929676,94.0,81.81050064251774
SHP0068,Fast,329.40000000000003,144.0,253.76000000000002,0.94,43.763213530655385,75.80645161290323,42.05344585091421,94.0,66.50310545607249
SHP0069,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0070,Fast,191.70000000000002,105.75,147.68,0.94,76.10993657505286,92.94354838709677,73.13642756680731,94.0,85.09065675389887
SHP0071,Fast,213.3,111.75,164.32000000000002,0.94,71.03594080338267,90.25537634408603,68.26066572902015,94.0,82.17496243267121
SHP0072,Fast,297.0,135.0,228.8,0.94,51.37420718816068,79.83870967741935,49.36708860759494,94.0,70.876646937914
SHP0073,Fast,288.90000000000003,132.75,222.56000000000003,0.94,53.276955602536994,80.84677419354838,51.195499296765114,94.0,71.97003230837437
SHP0074,Fast,324.0,142.5,249.60000000000002,0.94,45.031712473572945,76.47849462365592,43.27238631036099,94.0,67.23202903637942
SHP0075,Fast,213.3,111.75,164.32000000000002,0.94,71.03594080338267,90.25537634408603,68.26066572902015,94.0,82.17496243267121
SHP0076,Fast,159.3,96.75,122.72000000000001,0.94,83.72093023255815,96.9758064516129,80.45007032348805,94.0,89.46419823574037
SHP0077,Fast,240.3,119.25,185.12,0.94,64.69344608879493,86.89516129032258,62.16596343178622,94.0,78.53034453113662
SHP0078,Fast,199.8,108.0,153.92000000000002,0.94,74.20718816067652,91.93548387096774,71.30801687763713,94.0,83.9972713834385
SHP0079,Fast,310.5,138.75,239.20000000000002,0.94,48.20295983086682,78.15860215053763,46.31973745897797,94.0,69.05433798714671
SHP0080,Fast,240.3,119.25,185.12,0.94,64.69344608879493,86.89516129032258,62.16596343178622,94.0,78.53034453113662
SHP0081,Fast,264.6,126.0,203.84000000000003,0.94,58.985200845665965,83.87096774193549,56.68073136427566,94.0,75.25018841975549
SHP0082,Fast,216.0,112.5,166.4,0.94,70.40169133192389,89.91935483870968,67.65119549929676,94.0,81.81050064251774
SHP0083,Fast,245.70000000000002,120.75,189.28,0.94,63.424947145877375,86.22311827956989,60.947022972339425,94.0,77.80142095082971
SHP0084,Fast,256.5,123.75,197.6,0.94,60.887949260042284,84.87903225806451,58.50914205344586,94.0,76.34357379021587
SHP0085,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0086,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0087,Fast,286.20000000000005,132.0,220.48000000000005,0.94,53.91120507399576,81.18279569892472,51.804969526488506,94.0,72.33449409852783
SHP0088,Fast,213.3,111.75,164.32000000000002,0.94,71.03594080338267,90.25537634408603,68.26066572902015,94.0,82.17496243267121
SHP0089,Fast,186.3,104.25,143.52,0.94,77.3784355179704,93.61559139784946,74.3553680262541,94.0,85.81958033420578
SHP0090,Fast,299.70000000000005,135.75,230.88000000000002,0.94,50.7399577167019,79.50268817204301,48.757618377871545,94.0,70.51218514776053
SHP0091,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0092,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0093,Fast,240.3,119.25,185.12,0.94,64.69344608879493,86.89516129032258,62.16596343178622,94.0,78.53034453113662
SHP0094,Fast,434.70000000000005,173.25,334.88000000000005,0.94,19.027484143763214,62.7016129032258,18.28410689170182,94.0,52.289095640087616
SHP0095,Fast,386.1,159.75,297.44,0.94,30.443974630021142,68.75,29.25457102672293,94.0,58.84940786284987
SHP0096,Fast,234.9,117.75,180.96000000000004,0.94,65.96194503171249,87.56720430107526,63.384903891233,94.0,79.25926811144355
SHP0097,Fast,364.5,153.75,280.8,0.94,35.51797040169134,71.43817204301075,34.13033286451008,94.0,61.765102184077534
SHP0098,Fast,153.9,95.25,118.56,0.94,84.98942917547569,97.64784946236558,81.66901078293483,94.0,90.1931218160473
SHP0099,Fast,253.8,123.0,195.52,0.94,61.52219873150106,85.21505376344086,59.11861228316925,94.0,76.70803558036933
SHP0100,Fast,329.40000000000003,144.0,253.76000000000002,0.94,43.763213530655385,75.80645161290323,42.05344585091421,94.0,66.50310545607249
SHP0101,Fast,186.3,104.25,143.52,0.94,77.3784355179704,93.61559139784946,74.3553680262541,94.0,85.81958033420578
SHP0102,Fast,213.3,111.75,164.32000000000002,0.94,71.03594080338267,90.25537634408603,68.26066572902015,94.0,82.17496243267121
SHP0103,Fast,197.10000000000002,107.25,151.84000000000003,0.94,74.8414376321353,92.27150537634408,71.91748710736053,94.0,84.36173317359194
SHP0104,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0105,Fast,321.3,141.75,247.52,0.94,45.66596194503171,76.81451612903226,43.88185654008439,94.0,67.59649082653287
SHP0106,Fast,162.0,97.5,124.80000000000001,0.94,83.08668076109936,96.63978494623656,79.84060009376465,94.0,89.09973644558691
SHP0107,Fast,224.10000000000002,114.75,172.64000000000001,0.94,68.49894291754757,88.91129032258065,65.82278481012658,94.0,80.71711527205737
SHP0108,Fast,259.20000000000005,124.5,199.68000000000004,0.94,60.2536997885835,84.54301075268818,57.89967182372246,94.0,75.97911200006241
SHP0109,Fast,216.0,112.5,166.4,0.94,70.40169133192389,89.91935483870968,67.65119549929676,94.0,81.81050064251774
SHP0110,Fast,305.1,137.25,235.04000000000002,0.94,49.471458773784356,78.83064516129032,47.53867791842475,94.0,69.78326156745362
SHP0111,Fast,286.20000000000005,132.0,220.48000000000005,0.94,53.91120507399576,81.18279569892472,51.804969526488506,94.0,72.33449409852783
SHP0112,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0113,Fast,213.3,111.75,164.32000000000002,0.94,71.03594080338267,90.25537634408603,68.26066572902015,94.0,82.17496243267121
SHP0114,Fast,259.20000000000005,124.5,199.68000000000004,0.94,60.2536997885835,84.54301075268818,57.89967182372246,94.0,75.97911200006241
SHP0115,Fast,264.6,126.0,203.84000000000003,0.94,58.985200845665965,83.87096774193549,56.68073136427566,94.0,75.25018841975549
SHP0116,Fast,321.3,141.75,247.52,0.94,45.66596194503171,76.81451612903226,43.88185654008439,94.0,67.59649082653287
SHP0117,Fast,342.90000000000003,147.75,264.16,0.94,40.59196617336152,74.1263440860215,39.00609470229723,94.0,64.68079650530521
SHP0118,Fast,162.0,97.5,124.80000000000001,0.94,83.08668076109936,96.63978494623656,79.84060009376465,94.0,89.09973644558691
SHP0119,Fast,218.70000000000002,113.25,168.48,0.94,69.76744186046511,89.58333333333334,67.04172526957338,94.0,81.4460388523643
SHP0120,Fast,361.8,153.0,278.72,0.94,36.15221987315011,71.7741935483871,34.73980309423347,94.0,62.12956397423099
SHP0121,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0122,Fast,283.5,131.25,218.4,0.94,54.545454545454554,81.51881720430107,52.414439756211905,94.0,72.69895588868128
SHP0123,Fast,178.20000000000002,102.0,137.28000000000003,0.94,79.2811839323467,94.6236559139785,76.18377871542428,94.0,86.91296570466616
SHP0124,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0125,Fast,318.6,141.0,245.44000000000003,0.94,46.30021141649049,77.15053763440861,44.491326769807785,94.0,67.96095261668633
SHP0126,Fast,283.5,131.25,218.4,0.94,54.545454545454554,81.51881720430107,52.414439756211905,94.0,72.69895588868128
SHP0127,Fast,280.8,130.5,216.32000000000002,0.94,55.17970401691332,81.85483870967741,53.023909985935305,94.0,73.06341767883474
SHP0128,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0129,Fast,288.90000000000003,132.75,222.56000000000003,0.94,53.276955602536994,80.84677419354838,51.195499296765114,94.0,71.97003230837437
SHP0130,Fast,305.1,137.25,235.04000000000002,0.94,49.471458773784356,78.83064516129032,47.53867791842475,94.0,69.78326156745362
SHP0131,Fast,280.8,130.5,216.32000000000002,0.94,55.17970401691332,81.85483870967741,53.023909985935305,94.0,73.06341767883474
SHP0132,Fast,148.5,93.75,114.4,0.94,86.25792811839324,98.31989247311827,82.88795124238162,94.0,90.9220453963542
SHP0133,Fast,151.20000000000002,94.5,116.48000000000002,0.94,85.62367864693445,97.98387096774194,82.27848101265822,94.0,90.55758360620074
SHP0134,Fast,199.8,108.0,153.92000000000002,0.94,74.20718816067652,91.93548387096774,71.30801687763713,94.0,83.9972713834385
SHP0135,Fast,261.90000000000003,125.25,201.76000000000002,0.94,59.61945031712473,84.20698924731182,57.29020159399906,94.0,75.61465020990894
SHP0136,Fast,151.20000000000002,94.5,116.48000000000002,0.94,85.62367864693445,97.98387096774194,82.27848101265822,94.0,90.55758360620074
SHP0137,Fast,256.5,123.75,197.6,0.94,60.887949260042284,84.87903225806451,58.50914205344586,94.0,76.34357379021587
SHP0138,Fast,270.0,127.5,208.0,0.94,57.716701902748426,83.1989247311828,55.46179090482888,94.0,74.52126483944858
SHP0139,Fast,189.0,105.0,145.6,0.94,76.74418604651163,93.27956989247312,73.74589779653071,94.0,85.45511854405233
SHP0140,Fast,442.8,175.5,341.12000000000006,0.94,17.1247357293869,61.693548387096776,16.455696202531637,94.0,51.19571026962725
SHP0141,Fast,278.1,129.75,214.24,0.94,55.81395348837209,82.19086021505376,53.6333802156587,94.0,73.4278794689882
SHP0142,Fast,221.4,114.0,170.56000000000003,0.94,69.13319238900635,89.24731182795699,66.43225503984998,94.0,81.08157706221083
SHP0143,Fast,280.8,130.5,216.32000000000002,0.94,55.17970401691332,81.85483870967741,53.023909985935305,94.0,73.06341767883474
SHP0144,Fast,194.4,106.5,149.76000000000002,0.94,75.4756871035941,92.60752688172043,72.52695733708391,94.0,84.72619496374541
SHP0145,Fast,305.1,137.25,235.04000000000002,0.94,49.471458773784356,78.83064516129032,47.53867791842475,94.0,69.78326156745362
SHP0146,Fast,367.20000000000005,154.5,282.88000000000005,0.94,34.883720930232556,71.10215053763442,33.520862634786674,94.0,61.40064039392408
SHP0147,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0148,Fast,186.3,104.25,143.52,0.94,77.3784355179704,93.61559139784946,74.3553680262541,94.0,85.81958033420578
SHP0149,Fast,315.90000000000003,140.25,243.36000000000004,0.94,46.93446088794926,77.48655913978494,45.10079699953117,94.0,68.32541440683978
SHP0150,Fast,191.70000000000002,105.75,147.68,0.94,76.10993657505286,92.94354838709677,73.13642756680731,94.0,85.09065675389887
SHP0151,Fast,286.20000000000005,132.0,220.48000000000005,0.94,53.91120507399576,81.18279569892472,51.804969526488506,94.0,72.33449409852783
SHP0152,Fast,388.8,160.5,299.52000000000004,0.94,29.809725158562372,68.41397849462365,28.64510079699953,94.0,58.48494607269641
SHP0153,Fast,372.6,156.0,287.04,0.94,33.61522198731501,70.43010752688171,32.3019221753399,94.0,60.67171681361717
SHP0154,Fast,243.00000000000003,120.0,187.20000000000002,0.94,64.05919661733616,86.55913978494624,61.556493202062825,94.0,78.16588274098316
SHP0155,Fast,310.5,138.75,239.20000000000002,0.94,48.20295983086682,78.15860215053763,46.31973745897797,94.0,69.05433798714671
SHP0156,Fast,278.1,129.75,214.24,0.94,55.81395348837209,82.19086021505376,53.6333802156587,94.0,73.4278794689882
SHP0157,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0158,Fast,302.40000000000003,136.5,232.96000000000004,0.94,50.10570824524313,79.16666666666666,48.14814814814814,94.0,70.14772335760708
SHP0159,Fast,321.3,141.75,247.52,0.94,45.66596194503171,76.81451612903226,43.88185654008439,94.0,67.59649082653287
SHP0160,Fast,334.8,145.5,257.92,0.94,42.494714587737846,75.13440860215054,40.83450539146742,94.0,65.77418187576558
SHP0161,Fast,234.9,117.75,180.96000000000004,0.94,65.96194503171249,87.56720430107526,63.384903891233,94.0,79.25926811144355
SHP0162,Fast,237.60000000000002,118.5,183.04000000000002,0.94,65.3276955602537,87.23118279569893,62.7754336615096,94.0,78.89480632129008
SHP0163,Fast,237.60000000000002,118.5,183.04000000000002,0.94,65.3276955602537,87.23118279569893,62.7754336615096,94.0,78.89480632129008
SHP0164,Fast,232.20000000000002,117.0,178.88,0.94,66.59619450317123,87.90322580645162,63.9943741209564,94.0,79.62372990159699
SHP0165,Fast,229.50000000000003,116.25,176.8,0.94,67.23044397463002,88.23924731182797,64.6038443506798,94.0,79.98819169175046
SHP0166,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0167,Fast,180.9,102.75,139.36,0.94,78.64693446088795,94.28763440860214,75.5743084857009,94.0,86.5485039145127
SHP0168,Fast,402.3,164.25,309.92,0.94,26.638477801268508,66.73387096774194,25.59774964838256,94.0,56.66263712192912
SHP0169,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0170,Fast,251.10000000000002,122.25,193.44000000000003,0.94,62.15644820295982,85.5510752688172,59.728082512892634,94.0,77.07249737052278
SHP0171,Fast,240.3,119.25,185.12,0.94,64.69344608879493,86.89516129032258,62.16596343178622,94.0,78.53034453113662
SHP0172,Fast,251.10000000000002,122.25,193.44000000000003,0.94,62.15644820295982,85.5510752688172,59.728082512892634,94.0,77.07249737052278
SHP0173,Fast,332.1,144.75,255.84000000000003,0.94,43.12896405919662,75.47043010752688,41.44397562119081,94.0,66.13864366591903
SHP0174,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0175,Fast,278.1,129.75,214.24,0.94,55.81395348837209,82.19086021505376,53.6333802156587,94.0,73.4278794689882
SHP0176,Fast,213.3,111.75,164.32000000000002,0.94,71.03594080338267,90.25537634408603,68.26066572902015,94.0,82.17496243267121
SHP0177,Fast,234.9,117.75,180.96000000000004,0.94,65.96194503171249,87.56720430107526,63.384903891233,94.0,79.25926811144355
SHP0178,Fast,156.60000000000002,96.0,120.64000000000001,0.94,84.35517970401692,97.31182795698925,81.05954055321143,94.0,89.82866002589383
SHP0179,Fast,202.5,108.75,156.0,0.94,73.57293868921776,91.59946236559139,70.69854664791374,94.0,83.63280959328503
SHP0180,Fast,348.3,149.25,268.32,0.94,39.323467230443974,73.45430107526882,37.78715424285045,94.0,63.951872924998284
SHP0181,Fast,283.5,131.25,218.4,0.94,54.545454545454554,81.51881720430107,52.414439756211905,94.0,72.69895588868128
SHP0182,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0183,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0184,Fast,183.60000000000002,103.5,141.44000000000003,0.94,78.01268498942918,93.9516129032258,74.9648382559775,94.0,86.18404212435924
SHP0185,Fast,194.4,106.5,149.76000000000002,0.94,75.4756871035941,92.60752688172043,72.52695733708391,94.0,84.72619496374541
SHP0186,Fast,367.20000000000005,154.5,282.88000000000005,0.94,34.883720930232556,71.10215053763442,33.520862634786674,94.0,61.40064039392408
SHP0187,Fast,297.0,135.0,228.8,0.94,51.37420718816068,79.83870967741935,49.36708860759494,94.0,70.876646937914
SHP0188,Fast,294.3,134.25,226.72000000000003,0.94,52.00845665961945,80.1747311827957,49.97655883731833,94.0,71.24110872806746
SHP0189,Fast,396.90000000000003,162.75,305.76000000000005,0.94,27.906976744186046,67.40591397849462,26.816690107829338,94.0,57.391560702236035
SHP0190,Fast,299.70000000000005,135.75,230.88000000000002,0.94,50.7399577167019,79.50268817204301,48.757618377871545,94.0,70.51218514776053
SHP0191,Fast,178.20000000000002,102.0,137.28000000000003,0.94,79.2811839323467,94.6236559139785,76.18377871542428,94.0,86.91296570466616
SHP0192,Fast,189.0,105.0,145.6,0.94,76.74418604651163,93.27956989247312,73.74589779653071,94.0,85.45511854405233
SHP0193,Fast,194.4,106.5,149.76000000000002,0.94,75.4756871035941,92.60752688172043,72.52695733708391,94.0,84.72619496374541
SHP0194,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0195,Fast,226.8,115.5,174.72000000000003,0.94,67.8646934460888,88.5752688172043,65.21331458040318,94.0,80.35265348190391
SHP0196,Fast,189.0,105.0,145.6,0.94,76.74418604651163,93.27956989247312,73.74589779653071,94.0,85.45511854405233
SHP0197,Fast,318.6,141.0,245.44000000000003,0.94,46.30021141649049,77.15053763440861,44.491326769807785,94.0,67.96095261668633
SHP0198,Fast,237.60000000000002,118.5,183.04000000000002,0.94,65.3276955602537,87.23118279569893,62.7754336615096,94.0,78.89480632129008
SHP0199,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0200,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0201,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0202,Fast,329.40000000000003,144.0,253.76000000000002,0.94,43.763213530655385,75.80645161290323,42.05344585091421,94.0,66.50310545607249
SHP0203,Fast,264.6,126.0,203.84000000000003,0.94,58.985200845665965,83.87096774193549,56.68073136427566,94.0,75.25018841975549
SHP0204,Fast,183.60000000000002,103.5,141.44000000000003,0.94,78.01268498942918,93.9516129032258,74.9648382559775,94.0,86.18404212435924
SHP0205,Fast,205.20000000000002,109.5,158.08,0.94,72.93868921775898,91.26344086021506,70.08907641819034,94.0,83.26834780313158
SHP0206,Fast,510.3,194.25,393.12000000000006,0.94,1.2684989429175555,53.293010752688176,1.2189404594467792,94.0,42.08416551579079
SHP0207,Fast,221.4,114.0,170.56000000000003,0.94,69.13319238900635,89.24731182795699,66.43225503984998,94.0,81.08157706221083
SHP0208,Fast,378.0,157.5,291.2,0.94,32.34672304439747,69.75806451612902,31.082981715893116,94.0,59.94279323331024
SHP0209,Fast,267.3,126.75,205.92000000000002,0.94,58.35095137420719,83.53494623655914,56.07126113455227,94.0,74.88572662960203
SHP0210,Fast,207.9,110.25,160.16,0.94,72.30443974630022,90.92741935483872,69.47960618846695,94.0,82.90388601297812
SHP0211,Fast,334.8,145.5,257.92,0.94,42.494714587737846,75.13440860215054,40.83450539146742,94.0,65.77418187576558
SHP0212,Fast,288.90000000000003,132.75,222.56000000000003,0.94,53.276955602536994,80.84677419354838,51.195499296765114,94.0,71.97003230837437
SHP0213,Fast,229.50000000000003,116.25,176.8,0.94,67.23044397463002,88.23924731182797,64.6038443506798,94.0,79.98819169175046
SHP0214,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0215,Fast,245.70000000000002,120.75,189.28,0.94,63.424947145877375,86.22311827956989,60.947022972339425,94.0,77.80142095082971
SHP0216,Fast,270.0,127.5,208.0,0.94,57.716701902748426,83.1989247311828,55.46179090482888,94.0,74.52126483944858
SHP0217,Fast,213.3,111.75,164.32000000000002,0.94,71.03594080338267,90.25537634408603,68.26066572902015,94.0,82.17496243267121
SHP0218,Fast,164.70000000000002,98.25,126.88000000000001,0.94,82.45243128964059,96.30376344086021,79.23112986404126,94.0,88.73527465543346
SHP0219,Fast,388.8,160.5,299.52000000000004,0.94,29.809725158562372,68.41397849462365,28.64510079699953,94.0,58.48494607269641
SHP0220,Fast,302.40000000000003,136.5,232.96000000000004,0.94,50.10570824524313,79.16666666666666,48.14814814814814,94.0,70.14772335760708
SHP0221,Fast,361.8,153.0,278.72,0.94,36.15221987315011,71.7741935483871,34.73980309423347,94.0,62.12956397423099
SHP0222,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0223,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0224,Fast,172.8,100.5,133.12,0.94,80.54968287526427,95.29569892473118,77.40271917487107,94.0,87.64188928497308
SHP0225,Fast,270.0,127.5,208.0,0.94,57.716701902748426,83.1989247311828,55.46179090482888,94.0,74.52126483944858
SHP0226,Fast,218.70000000000002,113.25,168.48,0.94,69.76744186046511,89.58333333333334,67.04172526957338,94.0,81.4460388523643
SHP0227,Fast,178.20000000000002,102.0,137.28000000000003,0.94,79.2811839323467,94.6236559139785,76.18377871542428,94.0,86.91296570466616
SHP0228,Fast,221.4,114.0,170.56000000000003,0.94,69.13319238900635,89.24731182795699,66.43225503984998,94.0,81.08157706221083
SHP0229,Fast,237.60000000000002,118.5,183.04000000000002,0.94,65.3276955602537,87.23118279569893,62.7754336615096,94.0,78.89480632129008
SHP0230,Fast,183.60000000000002,103.5,141.44000000000003,0.94,78.01268498942918,93.9516129032258,74.9648382559775,94.0,86.18404212435924
SHP0231,Fast,270.0,127.5,208.0,0.94,57.716701902748426,83.1989247311828,55.46179090482888,94.0,74.52126483944858
SHP0232,Fast,167.4,99.0,128.96,0.94,81.81818181818183,95.96774193548387,78.62165963431788,94.0,88.37081286528
SHP0233,Fast,178.20000000000002,102.0,137.28000000000003,0.94,79.2811839323467,94.6236559139785,76.18377871542428,94.0,86.91296570466616
SHP0234,Fast,178.20000000000002,102.0,137.28000000000003,0.94,79.2811839323467,94.6236559139785,76.18377871542428,94.0,86.91296570466616
SHP0235,Fast,261.90000000000003,125.25,201.76000000000002,0.94,59.61945031712473,84.20698924731182,57.29020159399906,94.0,75.61465020990894
SHP0236,Fast,226.8,115.5,174.72000000000003,0.94,67.8646934460888,88.5752688172043,65.21331458040318,94.0,80.35265348190391
SHP0237,Fast,202.5,108.75,156.0,0.94,73.57293868921776,91.59946236559139,70.69854664791374,94.0,83.63280959328503
SHP0238,Fast,135.0,90.0,104.0,0.94,89.4291754756871,100.0,85.93530239099859,94.0,92.7443543471215
SHP0239,Fast,226.8,115.5,174.72000000000003,0.94,67.8646934460888,88.5752688172043,65.21331458040318,94.0,80.35265348190391
SHP0240,Fast,253.8,123.0,195.52,0.94,61.52219873150106,85.21505376344086,59.11861228316925,94.0,76.70803558036933
SHP0241,Fast,264.6,126.0,203.84000000000003,0.94,58.985200845665965,83.87096774193549,56.68073136427566,94.0,75.25018841975549
SHP0242,Fast,178.20000000000002,102.0,137.28000000000003,0.94,79.2811839323467,94.6236559139785,76.18377871542428,94.0,86.91296570466616
SHP0243,Fast,232.20000000000002,117.0,178.88,0.94,66.59619450317123,87.90322580645162,63.9943741209564,94.0,79.62372990159699
